id,country,ccode,year,region,protest,protestnumber,startday,startmonth,startyear,endday,endmonth,endyear,protesterviolence,participants_category,participants,protesteridentity
412019003,Haiti,41,2019,North America,1,3,11,2,2019,11,2,2019,1,100-999,hundreds,protesters
412019004,Haiti,41,2019,North America,1,4,12,2,2019,12,2,2019,1,5000-10000,thousands,protesters
412019005,Haiti,41,2019,North America,1,5,13,6,2019,13,6,2019,1,5000-10000,thousands,protesters
412019006,Haiti,41,2019,North America,1,6,25,9,2019,26,9,2019,1,5000-10000,thousands,protesters
412019007,Haiti,41,2019,North America,1,7,30,9,2019,30,9,2019,1,5000-10000,thousands,protesters
412019008,Haiti,41,2019,North America,1,8,4,10,2019,4,10,2019,1,5000-10000,thousands,protesters
412019009,Haiti,41,2019,North America,1,9,11,10,2019,11,10,2019,1,5000-10000,thousands,protesters
412019010,Haiti,41,2019,North America,1,10,13,10,2019,13,10,2019,1,>10000,tens of thousands,protesters
412019011,Haiti,41,2019,North America,1,11,14,10,2019,14,10,2019,1,2000-4999,thousands,protesters
412019012,Haiti,41,2019,North America,1,12,16,10,2019,16,10,2019,1,2000-4999,thousands,protesters; mourners
412019013,Haiti,41,2019,North America,1,13,20,10,2019,20,10,2019,0,5000-10000,thousands,protesters
412019014,Haiti,41,2019,North America,1,14,27,10,2019,27,10,2019,0,100-999,several hundred,police officers
412019015,Haiti,41,2019,North America,1,15,28,10,2019,28,10,2019,0,5000-10000,thousands,protesters
412020001,Haiti,41,2020,North America,1,1,23,2,2020,23,2,2020,0,100-999,several hundred,police officers
421990001,Dominican Republic,42,1990,North America,1,1,16,7,1990,17,7,1990,1,,100s,opposition dominican liberation party
421990002,Dominican Republic,42,1990,North America,1,2,13,8,1990,14,8,1990,1,,1000s,unspecified
421990003,Dominican Republic,42,1990,North America,1,3,28,9,1990,28,9,1990,0,,100s,popular organizations collective
421990004,Dominican Republic,42,1990,North America,1,4,19,11,1990,19,11,1990,0,,100s,labor unions and opposition groups
421991001,Dominican Republic,42,1991,North America,1,1,19,4,1991,19,4,1991,0,,50,striking doctors
421991002,Dominican Republic,42,1991,North America,1,2,3,7,1991,4,7,1991,0,,100s,popular organizations collective
421991003,Dominican Republic,42,1991,North America,1,3,10,7,1991,10,7,1991,1,,100s,workers unitary central
421992001,Dominican Republic,42,1992,North America,1,1,20,9,1992,20,9,1992,0,,50,human rights and labor organizations
421993001,Dominican Republic,42,1993,North America,1,1,18,3,1993,19,3,1993,1,,50,striking gold miners
421994001,Dominican Republic,42,1994,North America,1,1,4,8,1994,5,8,1994,1,,50,university students
421994002,Dominican Republic,42,1994,North America,1,2,1,12,1994,1,12,1994,1,,50,prisoners
421995001,Dominican Republic,42,1995,North America,1,1,20,3,1995,20,3,1995,1,,100s,students
421995002,Dominican Republic,42,1995,North America,1,2,4,4,1995,5,4,1995,1,,300,residents of poor areas
421995003,Dominican Republic,42,1995,North America,1,3,26,5,1995,26,5,1995,1,,100s,university students
421995004,Dominican Republic,42,1995,North America,1,4,5,6,1995,5,6,1995,1,,100s,university students
421995005,Dominican Republic,42,1995,North America,1,5,7,9,1995,10,9,1995,1,,100s,sugar workers
421995006,Dominican Republic,42,1995,North America,1,6,13,12,1995,13,12,1995,1,,50,gualey neighborhood residents
421996001,Dominican Republic,42,1996,North America,1,1,9,4,1996,9,4,1996,1,,100s,unspecified
421996002,Dominican Republic,42,1996,North America,1,2,23,4,1996,23,4,1996,0,,50,unspecified
421996003,Dominican Republic,42,1996,North America,1,3,22,6,1996,22,6,1996,0,,50,journalists
421997001,Dominican Republic,42,1997,North America,1,1,16,1,1997,16,1,1997,1,,100s,unspecified
421997002,Dominican Republic,42,1997,North America,1,2,12,6,1997,12,6,1997,0,,100s,unspecified
421997003,Dominican Republic,42,1997,North America,1,3,8,7,1997,8,7,1997,1,,100s,unspecified
421997004,Dominican Republic,42,1997,North America,1,4,5,9,1997,10,9,1997,1,,100s,coordinator of popular organizations
421997005,Dominican Republic,42,1997,North America,1,5,20,10,1997,22,10,1997,1,,50,unspecified
421998001,Dominican Republic,42,1998,North America,1,1,11,3,1998,12,3,1998,1,,100s,unspecified
421998002,Dominican Republic,42,1998,North America,1,2,28,4,1998,29,4,1998,1,,50,opposition dominican revolutionary party
421998003,Dominican Republic,42,1998,North America,1,3,6,7,1998,6,7,1998,1,,50,university students
421998004,Dominican Republic,42,1998,North America,1,4,22,10,1998,22,10,1998,1,,100s,unspecified
421999001,Dominican Republic,42,1999,North America,1,1,15,3,1999,19,3,1999,1,,100s,unspecified
421999002,Dominican Republic,42,1999,North America,1,2,19,3,1999,19,3,1999,0,,100s,street vendors
422000001,Dominican Republic,42,2000,North America,1,1,30,3,2000,30,3,2000,1,,100s,health workers
422001001,Dominican Republic,42,2001,North America,1,1,16,5,2001,16,5,2001,0,,100s,unspecified
422001002,Dominican Republic,42,2001,North America,1,2,19,6,2001,19,6,2001,0,,500,unspecified
422001003,Dominican Republic,42,2001,North America,1,3,29,7,2001,29,7,2001,0,,100s,unspecified
422002001,Dominican Republic,42,2002,North America,1,1,21,11,2002,21,11,2002,1,,50,unspecified
422003001,Dominican Republic,42,2003,North America,1,1,21,8,2003,21,8,2003,1,,50,unspecified
422003002,Dominican Republic,42,2003,North America,1,2,11,11,2003,11,11,2003,1,,100s,unspecified
422004001,Dominican Republic,42,2004,North America,1,1,4,8,2004,4,8,2004,1,,50,university students
422005000,Dominican Republic,42,2005,North America,0,0,,,,,,,,,,
422006000,Dominican Republic,42,2006,North America,0,0,,,,,,,,,,
422007000,Dominican Republic,42,2007,North America,0,0,,,,,,,,,,
422008000,Dominican Republic,42,2008,North America,0,0,,,,,,,,,,
422009000,Dominican Republic,42,2009,North America,0,0,,,,,,,,,,
422010000,Dominican Republic,42,2010,North America,0,0,,,,,,,,,,
422011000,Dominican Republic,42,2011,North America,0,0,,,,,,,,,,
422012001,Dominican Republic,42,2012,North America,1,1,8,11,2012,8,11,2012,1,,100s,university students
422012002,Dominican Republic,42,2012,North America,1,2,11,11,2012,11,11,2012,0,,1000s,unspecified
422013000,Dominican Republic,42,2013,North America,0,0,,,,,,,,,,
422014000,Dominican Republic,42,2014,North America,0,0,,,,,,,,,,
422015000,Dominican Republic,42,2015,North America,0,0,,,,,,,,,,
422016000,Dominican Republic,42,2016,North America,0,0,,,,,,,,,,
422017001,Dominican Republic,42,2017,North America,1,1,1,1,2017,1,1,2017,0,>10000,tens of thousands,marcha verde
422017002,Dominican Republic,42,2017,North America,1,2,15,1,2017,15,1,2017,0,>10000,tens of thousands,marcha verde
422017003,Dominican Republic,42,2017,North America,1,3,1,2,2017,1,2,2017,0,>10000,tens of thousands,marcha verde
422017004,Dominican Republic,42,2017,North America,1,4,15,2,2017,15,2,2017,0,>10000,tens of thousands,marcha verde
422017005,Dominican Republic,42,2017,North America,1,5,1,3,2017,1,3,2017,0,>10000,tens of thousands,marcha verde
422017006,Dominican Republic,42,2017,North America,1,6,15,3,2017,15,3,2017,0,>10000,tens of thousands,marcha verde
422017007,Dominican Republic,42,2017,North America,1,7,1,4,2017,1,4,2017,0,>10000,tens of thousands,marcha verde
422017008,Dominican Republic,42,2017,North America,1,8,15,4,2017,15,4,2017,0,>10000,tens of thousands,marcha verde
422017009,Dominican Republic,42,2017,North America,1,9,1,5,2017,1,5,2017,0,>10000,tens of thousands,marcha verde
422017010,Dominican Republic,42,2017,North America,1,10,15,5,2017,15,5,2017,0,>10000,tens of thousands,marcha verde
422017011,Dominican Republic,42,2017,North America,1,11,1,6,2017,1,6,2017,0,>10000,tens of thousands,marcha verde
422017012,Dominican Republic,42,2017,North America,1,12,15,6,2017,15,6,2017,0,>10000,tens of thousands,marcha verde
422017013,Dominican Republic,42,2017,North America,1,13,1,7,2017,1,7,2017,0,>10000,tens of thousands,marcha verde
422017014,Dominican Republic,42,2017,North America,1,14,15,7,2017,15,7,2017,0,>10000,tens of thousands,marcha verde
422017015,Dominican Republic,42,2017,North America,1,15,1,8,2017,1,8,2017,0,>10000,tens of thousands,marcha verde
422017016,Dominican Republic,42,2017,North America,1,16,15,8,2017,15,8,2017,0,>10000,tens of thousands,marcha verde
422017017,Dominican Republic,42,2017,North America,1,17,1,9,2017,1,9,2017,0,>10000,tens of thousands,marcha verde
422017018,Dominican Republic,42,2017,North America,1,18,15,9,2017,15,9,2017,0,>10000,tens of thousands,marcha verde
422017019,Dominican Republic,42,2017,North America,1,19,1,10,2017,1,10,2017,0,>10000,tens of thousands,marcha verde
422017020,Dominican Republic,42,2017,North America,1,20,15,10,2017,15,10,2017,0,>10000,tens of thousands,marcha verde
422017021,Dominican Republic,42,2017,North America,1,21,1,11,2017,1,11,2017,0,>10000,tens of thousands,marcha verde
422017022,Dominican Republic,42,2017,North America,1,22,15,11,2017,15,11,2017,0,>10000,tens of thousands,marcha verde
422017023,Dominican Republic,42,2017,North America,1,23,1,12,2017,1,12,2017,0,>10000,tens of thousands,marcha verde
422017024,Dominican Republic,42,2017,North America,1,24,15,12,2017,15,12,2017,0,>10000,tens of thousands,marcha verde
422018001,Dominican Republic,42,2018,North America,1,1,1,1,2018,1,1,2018,0,>10000,tens of thousands,marcha verde
422018002,Dominican Republic,42,2018,North America,1,2,15,1,2018,15,1,2018,0,>10000,tens of thousands,marcha verde
422018003,Dominican Republic,42,2018,North America,1,3,1,2,2018,1,2,2018,0,>10000,tens of thousands,marcha verde
422018004,Dominican Republic,42,2018,North America,1,4,25,11,2018,25,11,2018,0,5000-10000,thousands,women
422019000,Dominican Republic,42,2019,North America,0,0,,,,,,,,,,
422020001,Dominican Republic,42,2020,North America,1,1,19,2,2020,19,2,2020,0,5000-10000,thousands,protesters
422020002,Dominican Republic,42,2020,North America,1,2,20,2,2020,20,2,2020,0,100-999,hundreds,protesters
511990000,Jamaica,51,1990,North America,0,0,,,,,,,,,,
511991001,Jamaica,51,1991,North America,1,1,16,9,1991,16,9,1991,0,,80,civil servants
511991002,Jamaica,51,1991,North America,1,2,17,10,1991,17,10,1991,0,,100s,jamaica labour party jlp
511992000,Jamaica,51,1992,North America,0,0,,,,,,,,,,
511993001,Jamaica,51,1993,North America,1,1,8,5,1993,5,8,1993,0,,270,death row inmates
511994000,Jamaica,51,1994,North America,0,0,,,,,,,,,,
511995000,Jamaica,51,1995,North America,0,0,,,,,,,,,,
511996001,Jamaica,51,1996,North America,1,1,14,8,1996,14,8,1996,0,,50,local residents
511997000,Jamaica,51,1997,North America,0,0,,,,,,,,,,
511998001,Jamaica,51,1998,North America,1,1,24,9,1998,24,9,1998,0,,100s,unspecified
511999001,Jamaica,51,1999,North America,1,1,19,4,1999,22,4,1999,1,,100s,spontaneous
511999002,Jamaica,51,1999,North America,1,2,14,6,1999,14,6,1999,1,,100s,unspecified
512000000,Jamaica,51,2000,North America,0,0,,,,,,,,,,
512001001,Jamaica,51,2001,North America,1,1,11,7,2001,11,7,2001,0,,1000,opposition leader edward seaga
512002001,Jamaica,51,2002,North America,1,1,19,4,2002,19,4,2002,0,,1000,local residents
512003001,Jamaica,51,2003,North America,1,1,6,1,2003,6,1,2003,1,,100s,taxi and bus drivers
512003002,Jamaica,51,2003,North America,1,2,10,2,2003,11,2,2003,0,,100s,jamaica teachers association
512003003,Jamaica,51,2003,North America,1,3,3,5,2003,3,5,2003,1,,300,unspecified
512003004,Jamaica,51,2003,North America,1,4,25,10,2003,25,10,2003,1,,4000,unspecified
512003005,Jamaica,51,2003,North America,1,5,27,10,2003,27,10,2003,1,,1000s,taxi drivers
512004001,Jamaica,51,2004,North America,1,1,13,2,2004,13,2,2004,1,,500,residents and students
512004002,Jamaica,51,2004,North America,1,2,9,3,2004,9,3,2004,1,,100s,local residents
512005001,Jamaica,51,2005,North America,1,1,25,5,2005,25,5,2005,0,,100s,private sector organization of jamaica
512005002,Jamaica,51,2005,North America,1,2,6,9,2005,6,9,2005,0,,100s,opposition jamaica labor party
512006001,Jamaica,51,2006,North America,1,1,9,2,2006,9,2,2006,1,,3000,unspecified
512007000,Jamaica,51,2007,North America,0,0,,,,,,,,,,
512008000,Jamaica,51,2008,North America,0,0,,,,,,,,,,
512009000,Jamaica,51,2009,North America,0,0,,,,,,,,,,
512010001,Jamaica,51,2010,North America,1,1,19,5,2010,19,5,2010,0,,100s,tivoli gardens residents
512011000,Jamaica,51,2011,North America,0,0,,,,,,,,,,
512012000,Jamaica,51,2012,North America,0,0,,,,,,,,,,
512013000,Jamaica,51,2013,North America,0,0,,,,,,,,,,
512014001,Jamaica,51,2014,North America,1,1,11,5,2014,11,5,2014,1,50-99,50+,protesters
512014002,Jamaica,51,2014,North America,1,2,26,5,2014,26,5,2014,0,50-99,50+,"religious activists, students, and university protesters"
512014003,Jamaica,51,2014,North America,1,3,10,7,2014,10,7,2014,0,50-99,50+,protesters
512014004,Jamaica,51,2014,North America,1,4,7,8,2014,7,8,2014,0,50-99,50+,protesters
512014005,Jamaica,51,2014,North America,1,5,9,8,2014,9,8,2014,0,50-99,50+,protesters
512014006,Jamaica,51,2014,North America,1,6,12,8,2014,12,8,2014,0,50-99,50+,protesters
512014007,Jamaica,51,2014,North America,1,7,25,8,2014,25,8,2014,0,100-999,100s,opposition jamaica labour party
512015001,Jamaica,51,2015,North America,1,1,1,5,2015,1,5,2015,0,100-999,50+,teachers
512016000,Jamaica,51,2016,North America,0,0,,,,,,,,,,
512017000,Jamaica,51,2017,North America,0,0,,,,,,,,,,
512018000,Jamaica,51,2018,North America,0,0,,,,,,,,,,
512019000,Jamaica,51,2019,North America,0,0,,,,,,,,,,
512020000,Jamaica,51,2020,North America,0,0,,,,,,,,,,
701990001,Mexico,70,1990,North America,1,1,1,1,1990,2,1,1990,0,,50,national action party
701990002,Mexico,70,1990,North America,1,2,7,1,1990,7,3,1990,1,,350,democratic revolutionary party
701990003,Mexico,70,1990,North America,1,3,6,4,1990,6,4,1990,0,,200,armed leftists
701990004,Mexico,70,1990,North America,1,4,26,11,1990,26,11,1990,0,,5000,leftist demonstrators
701990005,Mexico,70,1990,North America,1,5,15,12,1990,15,12,1990,1,,50,democratic revolutionary party prd
701991001,Mexico,70,1991,North America,1,1,20,8,1991,20,8,1991,0,,20000,opposition candidates
701991002,Mexico,70,1991,North America,1,2,25,8,1991,25,8,1991,0,,20000,opposition parties
701991003,Mexico,70,1991,North America,1,3,30,8,1991,1,9,1991,0,,50,institutional revolutionary party
701991004,Mexico,70,1991,North America,1,4,23,11,1991,15,1,1992,0,,100s,democratic revolutionary party prd
701992001,Mexico,70,1992,North America,1,1,15,1,1992,15,1,1992,0,,1000s,opposition parties
701992002,Mexico,70,1992,North America,1,2,7,8,1992,15,9,1992,1,,100s-10000s,party of the democratic revolution
701992003,Mexico,70,1992,North America,1,3,1,9,1992,7,10,1992,0,,1000s,democratic revolutionary party prd
701992004,Mexico,70,1992,North America,1,4,1,10,1992,1,10,1992,1,,2000,street vendors
701992005,Mexico,70,1992,North America,1,5,29,11,1992,29,11,1992,1,,2000,unspecified
701993001,Mexico,70,1993,North America,1,1,2,10,1993,2,10,1993,0,,100000,unspecified
701994001,Mexico,70,1994,North America,1,1,1,1,1994,1,1,1994,0,,1000s,local residents
701994002,Mexico,70,1994,North America,1,2,7,2,1994,7,2,1994,0,,400,sugar cane workers
701994003,Mexico,70,1994,North America,1,3,7,2,1994,10,2,1994,1,,100s,peasant farmers
701994004,Mexico,70,1994,North America,1,4,8,2,1994,8,2,1994,0,,3000,zapatista movement of the south
701994005,Mexico,70,1994,North America,1,5,6,3,1994,6,3,1994,0,,1000s,democratic revolutionary party prd
701994006,Mexico,70,1994,North America,1,6,6,3,1994,6,3,1994,0,,1000s,peasants
701994007,Mexico,70,1994,North America,1,7,13,6,1994,13,6,1994,0,,2000,peasants
701994008,Mexico,70,1994,North America,1,8,20,6,1994,21,6,1994,0,,100s,peasants
701994009,Mexico,70,1994,North America,1,9,21,8,1994,21,8,1994,0,,50,unspecified
701994010,Mexico,70,1994,North America,1,10,27,8,1994,27,8,1994,0,,10000s,democratic revolutionary party prd
701994011,Mexico,70,1994,North America,1,11,1,12,1994,1,12,1994,1,,10000,unspecified
701994012,Mexico,70,1994,North America,1,12,8,12,1994,8,12,1994,0,,8000,zapatista supporters and prd supporters
701995001,Mexico,70,1995,North America,1,1,11,1,1995,11,1,1995,0,,100s,farm workers supporting amado avendano
701995002,Mexico,70,1995,North America,1,2,12,1,1995,12,1,1995,0,,100s,middle and upper class housewives
701995003,Mexico,70,1995,North America,1,3,15,1,1995,15,1,1995,0,,30000,democratic revolutionary party prd
701995004,Mexico,70,1995,North America,1,4,19,1,1995,21,1,1995,0,,100s,pri militants
701995005,Mexico,70,1995,North America,1,5,11,2,1995,11,2,1995,0,,100000,zapatista supporters
701995006,Mexico,70,1995,North America,1,6,19,4,1995,20,4,1995,0,,100s,pro zapatista peasants
701995007,Mexico,70,1995,North America,1,7,1,5,1995,1,5,1995,0,,70000,independent unions and leftist political groups
701995008,Mexico,70,1995,North America,1,8,1,5,1995,1,5,1995,0,,100,el barzon protest group
701995009,Mexico,70,1995,North America,1,9,25,8,1995,7,9,1995,1,,100s,unspecified
701995010,Mexico,70,1995,North America,1,10,3,9,1995,10,9,1995,1,,100s,local peasants
701996001,Mexico,70,1996,North America,1,1,30,1,1996,30,1,1996,0,,1000s,women opposed to privatization of the state oil company
701996002,Mexico,70,1996,North America,1,2,31,1,1996,18,2,1996,0,,1000,democratic revolutionary party prd
701996003,Mexico,70,1996,North America,1,3,1,2,1996,1,2,1996,0,,100s,police officers
701996004,Mexico,70,1996,North America,1,4,1,5,1996,1,5,1996,0,,1000s,dissident labor unions
701996005,Mexico,70,1996,North America,1,5,5,9,1996,5,9,1996,0,,100s,peasants from san agustin
701996006,Mexico,70,1996,North America,1,6,17,10,1996,17,10,1996,0,,1500,unspecified
701997001,Mexico,70,1997,North America,1,1,13,7,1997,13,7,1997,0,,20000,democratic revolutionary party prd
701997002,Mexico,70,1997,North America,1,2,6,9,1997,12,9,1997,0,,1100-10000s,zapatista rebels
701997003,Mexico,70,1997,North America,1,3,29,11,1997,29,11,1997,0,,10000s,no organizing group
701998001,Mexico,70,1998,North America,1,1,11,1,1998,11,1,1998,0,,1000,indian women
701998002,Mexico,70,1998,North America,1,2,12,1,1998,12,1,1998,0,,80000,unspecified
701998003,Mexico,70,1998,North America,1,3,12,1,1998,13,1,1998,1,,50,survivors of murdered villagers and members of the zapatista rebel movement
701998004,Mexico,70,1998,North America,1,4,24,1,1998,24,1,1998,0,,10000,pro zapatista demonstrators
701998005,Mexico,70,1998,North America,1,5,1,3,1998,1,3,1998,1,,100s,village women
701998006,Mexico,70,1998,North America,1,6,4,3,1998,4,3,1998,0,,1000,zapatista villagers
701998007,Mexico,70,1998,North America,1,7,10,4,1998,10,4,1998,0,,10000,unspecified
701998008,Mexico,70,1998,North America,1,8,18,12,1998,18,12,1998,0,,50,dissident mexican army soldiers
701999001,Mexico,70,1999,North America,1,1,11,2,1999,11,2,1999,0,,10000,democratic revolutionary party prd
701999002,Mexico,70,1999,North America,1,2,8,4,1999,8,4,1999,1,,1000,zapatista supporters
701999003,Mexico,70,1999,North America,1,3,17,6,1999,17,6,1999,1,,300,pri affiliated municipal workers union
